case_id,source_mode,file,line,column,message,bitcode_snippet,log_file
63,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/massip-rangesv4.c,804,46,Possible read of undefined value at,"%148 = shufflevector <4 x i32> %146, <4 x i32> poison, <2 x i32> <i32 0, i32 2>, !dbg !15715",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
64,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/massip-rangesv4.c,804,46,Possible read of undefined value at,"%149 = shufflevector <4 x i32> %147, <4 x i32> poison, <2 x i32> <i32 0, i32 2>, !dbg !15715",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
65,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/massip-rangesv4.c,804,46,Possible read of undefined value at,"%150 = shufflevector <4 x i32> %146, <4 x i32> poison, <2 x i32> <i32 1, i32 3>, !dbg !15715",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
66,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/massip-rangesv4.c,804,46,Possible read of undefined value at,"%151 = shufflevector <4 x i32> %147, <4 x i32> poison, <2 x i32> <i32 1, i32 3>, !dbg !15715",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
67,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%36 = shufflevector <8 x i32> %34, <8 x i32> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !15604",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
68,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%37 = shufflevector <8 x i32> %35, <8 x i32> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !15604",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
69,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%38 = shufflevector <8 x i32> %34, <8 x i32> poison, <4 x i32> <i32 1, i32 3, i32 5, i32 7>, !dbg !15604",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
70,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%39 = shufflevector <8 x i32> %35, <8 x i32> poison, <4 x i32> <i32 1, i32 3, i32 5, i32 7>, !dbg !15604",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
71,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%142 = shufflevector <8 x i32> %140, <8 x i32> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !15668",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
72,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%143 = shufflevector <8 x i32> %141, <8 x i32> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !15668",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
73,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%144 = shufflevector <8 x i32> %140, <8 x i32> poison, <4 x i32> <i32 1, i32 3, i32 5, i32 7>, !dbg !15668",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
74,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%145 = shufflevector <8 x i32> %141, <8 x i32> poison, <4 x i32> <i32 1, i32 3, i32 5, i32 7>, !dbg !15668",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
75,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%264 = shufflevector <8 x i32> %262, <8 x i32> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !15712",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
76,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%265 = shufflevector <8 x i32> %263, <8 x i32> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !15712",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
77,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%266 = shufflevector <8 x i32> %262, <8 x i32> poison, <4 x i32> <i32 1, i32 3, i32 5, i32 7>, !dbg !15712",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
78,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%267 = shufflevector <8 x i32> %263, <8 x i32> poison, <4 x i32> <i32 1, i32 3, i32 5, i32 7>, !dbg !15712",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
79,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%386 = shufflevector <8 x i32> %384, <8 x i32> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !15756",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
80,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%387 = shufflevector <8 x i32> %385, <8 x i32> poison, <4 x i32> <i32 0, i32 2, i32 4, i32 6>, !dbg !15756",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
81,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%388 = shufflevector <8 x i32> %384, <8 x i32> poison, <4 x i32> <i32 1, i32 3, i32 5, i32 7>, !dbg !15756",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
82,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/out-grepable.c,21,26,Possible read of undefined value at,"%389 = shufflevector <8 x i32> %385, <8 x i32> poison, <4 x i32> <i32 1, i32 3, i32 5, i32 7>, !dbg !15756",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
83,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/output.c,116,11,Possible read of undefined value at,"%4 = insertelement <8 x i32> poison, i32 %0, i64 0, !dbg !15541",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
84,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/output.c,116,11,Possible read of undefined value at,"%5 = shufflevector <8 x i32> %4, <8 x i32> poison, <8 x i32> zeroinitializer, !dbg !15541",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
85,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-preprocess.c,114,34,Possible read of undefined value at,"%80 = insertelement <2 x i8*> poison, i8* %33, i64 0, !dbg !15722",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
86,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-preprocess.c,114,34,Possible read of undefined value at,"%81 = shufflevector <2 x i8*> %80, <2 x i8*> poison, <2 x i32> zeroinitializer, !dbg !15722",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
87,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-preprocess.c,371,38,Possible read of undefined value at,"%638 = insertelement <2 x i8*> poison, i8* %689, i64 0, !dbg !16188",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
88,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-preprocess.c,371,38,Possible read of undefined value at,"%639 = shufflevector <2 x i8*> %638, <2 x i8*> poison, <2 x i32> zeroinitializer, !dbg !16188",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
89,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-preprocess.c,375,38,Possible read of undefined value at,"%645 = insertelement <2 x i8*> poison, i8* %689, i64 0, !dbg !16194",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
90,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-preprocess.c,375,38,Possible read of undefined value at,"%646 = shufflevector <2 x i8*> %645, <2 x i8*> poison, <2 x i32> zeroinitializer, !dbg !16194",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
91,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-preprocess.c,381,38,Possible read of undefined value at,"%651 = insertelement <2 x i8*> poison, i8* %689, i64 0, !dbg !16199",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
92,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-preprocess.c,381,38,Possible read of undefined value at,"%652 = shufflevector <2 x i8*> %651, <2 x i8*> poison, <2 x i32> zeroinitializer, !dbg !16199",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
93,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-smb.c,833,5,Possible read of undefined value at,"%466 = insertelement <4 x i32> poison, i32 %450, i64 0, !dbg !15942",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
94,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-smb.c,833,5,Possible read of undefined value at,"%467 = shufflevector <4 x i32> %466, <4 x i32> poison, <4 x i32> zeroinitializer, !dbg !15942",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
95,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-smb.c,833,5,Possible read of undefined value at,"%504 = insertelement <4 x i32> poison, i32 %450, i64 0, !dbg !15942",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
96,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-smb.c,833,5,Possible read of undefined value at,"%505 = shufflevector <4 x i32> %504, <4 x i32> poison, <4 x i32> zeroinitializer, !dbg !15942",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
97,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-smb.c,833,5,Possible read of undefined value at,"%508 = insertelement <4 x i32> poison, i32 %450, i64 0, !dbg !15942",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
98,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/proto-smb.c,833,5,Possible read of undefined value at,"%509 = shufflevector <4 x i32> %508, <4 x i32> poison, <4 x i32> zeroinitializer, !dbg !15942",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
99,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/rawsock.c,896,15,Possible read of undefined value at,"%29 = call %struct.Adapter* @rawsock_init_adapter(i8* noundef nonnull %27, i32 noundef 0, i32 undef, i32 noundef 0, i32 noundef 0, i8* undef, i32 noundef 0, i32 noundef 0), !dbg !15608",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
100,smc_typeon,CompilerOptimization/CompilerResult/masscan/LLVM14-O2-g/work/masscan-src/src/rawsock.c,896,15,Possible read of undefined value at,"%29 = call %struct.Adapter* @rawsock_init_adapter(i8* noundef nonnull %27, i32 noundef 0, i32 undef, i32 noundef 0, i32 noundef 0, i8* undef, i32 noundef 0, i32 noundef 0), !dbg !15608",/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/seahorn/seahorn-O2-g/result/run_20260322_103404_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
