case_id,source_mode,file,line,column,message,bitcode_snippet,log_file
73,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%130 = insertelement <4 x i32> undef, i32 %129, i64 0, !dbg !29360",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
74,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%146 = insertelement <4 x i32> undef, i32 %145, i64 0, !dbg !29360",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
75,smc_typeoff,Target/lepton/src/vp8/model/model.hh,949,15,Possible read of undefined value at,"%168 = shufflevector <4 x i32> %167, <4 x i32> poison, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !29501",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
76,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1010,9,Possible read of undefined value at,"%81 = insertelement <4 x i32> undef, i32 %80, i64 0, !dbg !29161",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
77,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1011,9,Possible read of undefined value at,"%132 = insertelement <4 x i32> undef, i32 %131, i64 0, !dbg !29373",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
78,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1011,9,Possible read of undefined value at,"%148 = insertelement <4 x i32> undef, i32 %147, i64 0, !dbg !29373",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
79,smc_typeoff,Target/lepton/src/vp8/model/model.hh,949,15,Possible read of undefined value at,"%171 = shufflevector <4 x i32> %170, <4 x i32> poison, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !29521",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
80,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,57,20,Possible read of undefined value at,"%378 = shufflevector <8 x i16> %377, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30017",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
81,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,70,27,Possible read of undefined value at,"%400 = insertelement <8 x i16> undef, i16 %399, i64 0, !dbg !30046",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
82,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,71,28,Possible read of undefined value at,"%424 = insertelement <8 x i16> undef, i16 %423, i64 0, !dbg !30055",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
83,smc_typeoff,Target/lepton/src/vp8/model/model.hh,721,68,Possible read of undefined value at,"%85 = shufflevector <8 x i16> %84, <8 x i16> poison, <8 x i32> <i32 1, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !29296",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
84,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1025,9,Possible read of undefined value at,"%109 = insertelement <4 x i32> undef, i32 %108, i64 0, !dbg !29147",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
85,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%126 = insertelement <4 x i32> undef, i32 %125, i64 0, !dbg !29353",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
86,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%142 = insertelement <4 x i32> undef, i32 %141, i64 0, !dbg !29353",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
87,smc_typeoff,Target/lepton/src/vp8/model/model.hh,949,15,Possible read of undefined value at,"%164 = shufflevector <4 x i32> %163, <4 x i32> poison, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !29494",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
88,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1010,9,Possible read of undefined value at,"%111 = insertelement <4 x i32> undef, i32 %110, i64 0, !dbg !29154",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
89,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1011,9,Possible read of undefined value at,"%128 = insertelement <4 x i32> undef, i32 %127, i64 0, !dbg !29366",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
90,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1011,9,Possible read of undefined value at,"%144 = insertelement <4 x i32> undef, i32 %143, i64 0, !dbg !29366",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
91,smc_typeoff,Target/lepton/src/vp8/model/model.hh,949,15,Possible read of undefined value at,"%167 = shufflevector <4 x i32> %166, <4 x i32> poison, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !29514",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
92,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,57,20,Possible read of undefined value at,"%378 = shufflevector <8 x i16> %377, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30017",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
93,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,70,27,Possible read of undefined value at,"%400 = insertelement <8 x i16> undef, i16 %399, i64 0, !dbg !30046",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
94,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,71,28,Possible read of undefined value at,"%424 = insertelement <8 x i16> undef, i16 %423, i64 0, !dbg !30055",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
95,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,75,20,Possible read of undefined value at,"%441 = shufflevector <8 x i16> %440, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30061",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
96,smc_typeoff,Target/lepton/src/vp8/model/model.hh,721,68,Possible read of undefined value at,"%85 = shufflevector <8 x i16> %84, <8 x i16> poison, <8 x i32> <i32 1, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !29296",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
97,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1025,9,Possible read of undefined value at,"%109 = insertelement <4 x i32> undef, i32 %108, i64 0, !dbg !29147",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
98,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%126 = insertelement <4 x i32> undef, i32 %125, i64 0, !dbg !29353",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
99,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%142 = insertelement <4 x i32> undef, i32 %141, i64 0, !dbg !29353",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
100,smc_typeoff,Target/lepton/src/vp8/model/model.hh,949,15,Possible read of undefined value at,"%164 = shufflevector <4 x i32> %163, <4 x i32> poison, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !29494",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
101,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1010,9,Possible read of undefined value at,"%111 = insertelement <4 x i32> undef, i32 %110, i64 0, !dbg !29154",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
102,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1011,9,Possible read of undefined value at,"%128 = insertelement <4 x i32> undef, i32 %127, i64 0, !dbg !29366",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
103,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1011,9,Possible read of undefined value at,"%144 = insertelement <4 x i32> undef, i32 %143, i64 0, !dbg !29366",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
104,smc_typeoff,Target/lepton/src/vp8/model/model.hh,949,15,Possible read of undefined value at,"%167 = shufflevector <4 x i32> %166, <4 x i32> poison, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !29514",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
105,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,57,20,Possible read of undefined value at,"%378 = shufflevector <8 x i16> %377, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30017",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
106,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,70,27,Possible read of undefined value at,"%400 = insertelement <8 x i16> undef, i16 %399, i64 0, !dbg !30046",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
107,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,71,28,Possible read of undefined value at,"%424 = insertelement <8 x i16> undef, i16 %423, i64 0, !dbg !30055",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
108,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,75,20,Possible read of undefined value at,"%441 = shufflevector <8 x i16> %440, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30061",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
109,smc_typeoff,Target/lepton/src/vp8/model/model.hh,721,68,Possible read of undefined value at,"%85 = shufflevector <8 x i16> %84, <8 x i16> poison, <8 x i32> <i32 1, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !29296",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
110,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1025,9,Possible read of undefined value at,"%109 = insertelement <4 x i32> undef, i32 %108, i64 0, !dbg !29147",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
111,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%126 = insertelement <4 x i32> undef, i32 %125, i64 0, !dbg !29353",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
112,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%142 = insertelement <4 x i32> undef, i32 %141, i64 0, !dbg !29353",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
113,smc_typeoff,Target/lepton/src/vp8/model/model.hh,949,15,Possible read of undefined value at,"%164 = shufflevector <4 x i32> %163, <4 x i32> poison, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !29494",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
114,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1010,9,Possible read of undefined value at,"%111 = insertelement <4 x i32> undef, i32 %110, i64 0, !dbg !29154",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
115,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1011,9,Possible read of undefined value at,"%128 = insertelement <4 x i32> undef, i32 %127, i64 0, !dbg !29366",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
116,smc_typeoff,Target/lepton/src/vp8/model/model.hh,1011,9,Possible read of undefined value at,"%144 = insertelement <4 x i32> undef, i32 %143, i64 0, !dbg !29366",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
117,smc_typeoff,Target/lepton/src/vp8/model/model.hh,949,15,Possible read of undefined value at,"%167 = shufflevector <4 x i32> %166, <4 x i32> poison, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !29514",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
118,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,57,20,Possible read of undefined value at,"%1135 = shufflevector <8 x i16> %1134, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30980",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
119,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,70,27,Possible read of undefined value at,"%1157 = insertelement <8 x i16> undef, i16 %1156, i64 0, !dbg !31016",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
120,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,71,28,Possible read of undefined value at,"%1181 = insertelement <8 x i16> undef, i16 %1180, i64 0, !dbg !31025",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
121,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,75,20,Possible read of undefined value at,"%1196 = shufflevector <8 x i16> %1195, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !31029",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
122,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,57,20,Possible read of undefined value at,"%1135 = shufflevector <8 x i16> %1134, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30980",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
123,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,70,27,Possible read of undefined value at,"%1157 = insertelement <8 x i16> undef, i16 %1156, i64 0, !dbg !31016",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
124,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,71,28,Possible read of undefined value at,"%1181 = insertelement <8 x i16> undef, i16 %1180, i64 0, !dbg !31025",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
125,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,75,20,Possible read of undefined value at,"%1198 = shufflevector <8 x i16> %1197, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !31031",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
126,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,57,20,Possible read of undefined value at,"%1135 = shufflevector <8 x i16> %1134, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30980",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
127,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,70,27,Possible read of undefined value at,"%1157 = insertelement <8 x i16> undef, i16 %1156, i64 0, !dbg !31016",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
128,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,71,28,Possible read of undefined value at,"%1181 = insertelement <8 x i16> undef, i16 %1180, i64 0, !dbg !31025",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
129,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,75,20,Possible read of undefined value at,"%1198 = shufflevector <8 x i16> %1197, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !31031",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
130,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,57,20,Possible read of undefined value at,"%1089 = shufflevector <8 x i16> %1088, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30953",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
131,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,70,27,Possible read of undefined value at,"%1111 = insertelement <8 x i16> undef, i16 %1110, i64 0, !dbg !30989",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
132,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,71,28,Possible read of undefined value at,"%1135 = insertelement <8 x i16> undef, i16 %1134, i64 0, !dbg !30998",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
133,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,75,20,Possible read of undefined value at,"%1150 = shufflevector <8 x i16> %1149, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !31002",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
134,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,57,20,Possible read of undefined value at,"%1089 = shufflevector <8 x i16> %1088, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30953",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
135,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,70,27,Possible read of undefined value at,"%1111 = insertelement <8 x i16> undef, i16 %1110, i64 0, !dbg !30989",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
136,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,71,28,Possible read of undefined value at,"%1135 = insertelement <8 x i16> undef, i16 %1134, i64 0, !dbg !30998",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
137,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,75,20,Possible read of undefined value at,"%1152 = shufflevector <8 x i16> %1151, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !31004",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
138,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,57,20,Possible read of undefined value at,"%1089 = shufflevector <8 x i16> %1088, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30953",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
139,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,70,27,Possible read of undefined value at,"%1111 = insertelement <8 x i16> undef, i16 %1110, i64 0, !dbg !30989",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
140,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,71,28,Possible read of undefined value at,"%1135 = insertelement <8 x i16> undef, i16 %1134, i64 0, !dbg !30998",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
141,smc_typeoff,Target/lepton/src/vp8/util/block_context.hh,75,20,Possible read of undefined value at,"%1152 = shufflevector <8 x i16> %1151, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !31004",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
142,smc_typeoff,Target/lepton/src/io/MemMgrAllocator.cc,298,9,Possible read of undefined value at,"tail call void @_ZN8Sirikata18memmgr_free_helperEPvb(i8* noundef nonnull %93, i1 zeroext undef) #57, !dbg !29305",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
143,smc_typeoff,Target/lepton/src/io/MemMgrAllocator.cc,439,5,Possible read of undefined value at,"tail call void @_ZN8Sirikata18memmgr_free_helperEPvb(i8* noundef %0, i1 zeroext undef), !dbg !29126",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
144,smc_typeoff,Target/lepton/src/io/MemMgrAllocator.cc,439,5,Possible read of undefined value at,"tail call void @_ZN8Sirikata18memmgr_free_helperEPvb(i8* noundef %1, i1 zeroext undef) #57, !dbg !29132",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
145,smc_typeoff,Target/lepton/src/io/MemMgrAllocator.cc,439,5,Possible read of undefined value at,"tail call void @_ZN8Sirikata18memmgr_free_helperEPvb(i8* noundef %0, i1 zeroext undef) #57, !dbg !29131",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
146,smc_typeoff,Target/lepton/src/io/MemMgrAllocator.cc,439,5,Possible read of undefined value at,"tail call void @_ZN8Sirikata18memmgr_free_helperEPvb(i8* noundef %0, i1 zeroext undef) #57, !dbg !29144",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
147,smc_typeoff,Target/lepton/src/io/MemMgrAllocator.cc,439,5,Possible read of undefined value at,"tail call void @_ZN8Sirikata18memmgr_free_helperEPvb(i8* noundef nonnull %0, i1 zeroext undef) #57, !dbg !29199",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeoff.stderr.log
