step,name,warning
10,assertions_unbounded,src/zopfli/deflate.c:69:26: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:70:21: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:50:34: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:51:19: SMACK warning: overapproximating call to llvm.ctpop.i64 (can lead to false alarms); try adding any flag(s) in: { --integer-encoding=bit-vector --rewrite-bitwise-ops }
10,assertions_unbounded,src/zopfli/deflate.c:51:19: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:52:33: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:52:26: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:53:21: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:50:28: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:50:34: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:50:28: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:50:34: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:51:19: SMACK warning: overapproximating call to llvm.ctpop.i64 (can lead to false alarms); try adding any flag(s) in: { --integer-encoding=bit-vector --rewrite-bitwise-ops }
10,assertions_unbounded,src/zopfli/deflate.c:51:19: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:52:33: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:52:26: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:53:21: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:50:28: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:50:34: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:51:19: SMACK warning: overapproximating call to llvm.ctpop.i64 (can lead to false alarms); try adding any flag(s) in: { --integer-encoding=bit-vector --rewrite-bitwise-ops }
10,assertions_unbounded,src/zopfli/deflate.c:51:19: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:52:33: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:52:26: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:53:21: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:240:31: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:249:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/deflate.c:249:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/deflate.c:249:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/deflate.c:51:19: SMACK warning: overapproximating call to llvm.ctpop.i64 (can lead to false alarms); try adding any flag(s) in: { --integer-encoding=bit-vector --rewrite-bitwise-ops }
10,assertions_unbounded,src/zopfli/deflate.c:51:19: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:52:33: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:52:26: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/deflate.c:53:21: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:32:53: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:37:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:37:3: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:37:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:37:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:37:15: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:37:15: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:37:15: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:37:15: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:37:15: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:37:15: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:37:15: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:54:13: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:54:38: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/tree.c:55:23: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:174:3: SMACK warning: approximating llvm.lifetime.start.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/katajainen.c:188:3: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:193:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:193:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:193:23: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:202:10: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:230:42: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:230:48: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:233:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:233:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:234:22: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:233:32: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:234:22: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:233:32: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:234:22: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:233:32: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:234:22: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:234:22: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:242:33: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:245:40: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:132:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:132:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:132:29: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:132:29: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:132:29: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:144:3: SMACK warning: approximating llvm.lifetime.start.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/katajainen.c:157:5: SMACK warning: overapproximating bitwise operation xor (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:157:5: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/katajainen.c:163:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/katajainen.c:262:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/blocksplitter.c:280:3: SMACK warning: approximating llvm.lifetime.start.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/blocksplitter.c:281:3: SMACK warning: approximating llvm.lifetime.start.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/blocksplitter.c:282:3: SMACK warning: approximating llvm.lifetime.start.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/blocksplitter.c:283:3: SMACK warning: approximating llvm.lifetime.start.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/blocksplitter.c:284:3: SMACK warning: approximating llvm.lifetime.start.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/blocksplitter.c:308:9: SMACK warning: overapproximating call to llvm.ctpop.i64 (can lead to false alarms); try adding any flag(s) in: { --integer-encoding=bit-vector --rewrite-bitwise-ops }
10,assertions_unbounded,src/zopfli/blocksplitter.c:308:9: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/blocksplitter.c:320:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/blocksplitter.c:320:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/blocksplitter.c:320:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/blocksplitter.c:320:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/blocksplitter.c:320:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/hash.c:31:54: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:32:49: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:548:3: SMACK warning: approximating llvm.lifetime.start.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/lz77.c:549:3: SMACK warning: approximating llvm.lifetime.start.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/lz77.c:553:3: SMACK warning: approximating llvm.lifetime.start.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/lz77.c:279:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:630:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/lz77.c:630:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/lz77.c:630:1: SMACK warning: approximating llvm.lifetime.end.p0i8 (can lead to both false alarms and missed detections);
10,assertions_unbounded,src/zopfli/hash.c:52:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:52:3: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:52:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:52:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:52:33: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:58:3: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:68:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:68:3: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:68:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:68:3: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:68:33: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:97:23: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:97:45: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:97:45: SMACK warning: overapproximating bitwise operation xor (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:97:23: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:97:45: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:97:45: SMACK warning: overapproximating bitwise operation xor (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:102:25: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:97:23: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:97:45: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:97:45: SMACK warning: overapproximating bitwise operation xor (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:118:25: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:118:7: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:121:33: SMACK warning: overapproximating bitwise operation xor (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:129:49: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/hash.c:129:56: SMACK warning: overapproximating bitwise operation xor (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:411:29: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:457:7: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:484:55: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:504:13: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:104:32: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:112:7: SMACK warning: overapproximating call to llvm.ctpop.i64 (can lead to false alarms); try adding any flag(s) in: { --integer-encoding=bit-vector --rewrite-bitwise-ops }
10,assertions_unbounded,src/zopfli/lz77.c:112:7: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:117:16: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:120:7: SMACK warning: overapproximating call to llvm.ctpop.i64 (can lead to false alarms); try adding any flag(s) in: { --integer-encoding=bit-vector --rewrite-bitwise-ops }
10,assertions_unbounded,src/zopfli/lz77.c:120:7: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:126:3: SMACK warning: overapproximating call to llvm.ctpop.i64 (can lead to false alarms); try adding any flag(s) in: { --integer-encoding=bit-vector --rewrite-bitwise-ops }
10,assertions_unbounded,src/zopfli/lz77.c:126:3: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:128:3: SMACK warning: overapproximating call to llvm.ctpop.i64 (can lead to false alarms); try adding any flag(s) in: { --integer-encoding=bit-vector --rewrite-bitwise-ops }
10,assertions_unbounded,src/zopfli/lz77.c:128:3: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:130:3: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:135:5: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:137:5: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:141:5: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/lz77.c:144:5: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/symbols.h:93:19: SMACK warning: overapproximating call to llvm.ctlz.i32 (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/symbols.h:94:25: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/symbols.h:94:37: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/symbols.h:95:14: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/symbols.h:95:18: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/symbols.h:95:18: SMACK warning: overapproximating bitwise operation xor (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/symbols.h:93:19: SMACK warning: overapproximating call to llvm.ctlz.i32 (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/symbols.h:94:25: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/symbols.h:94:37: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/symbols.h:95:14: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/symbols.h:95:18: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/symbols.h:95:18: SMACK warning: overapproximating bitwise operation xor (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/cache.c:101:44: SMACK warning: overapproximating bitwise operation shl (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/cache.c:101:38: SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/cache.c:102:5: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/cache.c:102:5: SMACK warning: overapproximating bitwise operation lshr (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/cache.c:102:5: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,src/zopfli/cache.c:102:5: SMACK warning: overapproximating bitwise operation and (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
10,assertions_unbounded,SMACK warning: overapproximating bitwise operation or (can lead to false alarms); try adding all the flag(s) in: { --integer-encoding=bit-vector }
